TransactionID,AccountID,Date,Amount,Type,Reference,Location
8193,141,2025-04-23,697.16,Deposit,baab89a4-d106-4777-b5f5-71243d08b27d,Mooreview
8194,107,2023-08-18,3664.1,Withdrawal,0e7723e9-75f7-4e85-9a8a-874660aabde3,South Nicole
8195,18,2023-01-16,4505.27,Withdrawal,2ce88ed5-f8de-4eba-b690-84bddbceec85,Kiarashire
8196,127,2022-10-15,1680.92,Withdrawal,16962b61-ef03-4659-9f87-448ab67768f7,Theresahaven
8197,63,2024-07-07,4428.42,Deposit,b7a73b61-9222-433d-b49d-7265063d6055,South Michaelview
8198,24,2023-03-07,5547.96,Deposit,b399588d-1f6d-48e1-93a9-93dc36f726f9,Feliciabury
8199,111,2023-01-23,5842.68,Deposit,72ae7924-b98b-460b-893a-365fd79f395c,Lake Kelly
8200,123,2022-09-17,3367.89,Withdrawal,c95eea02-f094-4fdd-bad1-43c9a4f1ff26,New Cassandramouth
8201,112,2023-10-01,7933.98,Deposit,2b339181-7cfe-42b3-bd1e-1e58a7f2fa80,New Dennis
8202,61,2022-06-29,6386.32,Withdrawal,d699c3f3-8cd5-490c-84d9-274dd29d179c,Joannaville
8203,65,2022-11-08,7358.44,Deposit,df033247-a10b-4bd7-9e97-e4d98df5b03b,Wagnerborough
8204,70,2024-03-16,5370.4,Deposit,d90dce74-d22b-4820-a8de-dc46f51eeedd,West Loriport
8205,7,2022-10-09,3274.39,Withdrawal,08b4c1de-f72c-4873-841c-47297decece2,East Williamfort
8206,82,2024-05-06,7481.77,Deposit,7f763fd1-1c7d-4d43-992c-cb925a24a625,Derekburgh
8207,12,2022-03-28,4361.38,Withdrawal,0ada7d76-3914-4c80-a343-5d302001c7aa,New James
8208,46,2023-07-27,639.61,Deposit,a013e27f-d868-4838-a89b-5443471d7eea,Jeffmouth
8209,19,2024-06-14,9971.36,Withdrawal,a67c062e-e9ec-4a6e-9233-b1473791bd53,South Duanechester
8210,99,2022-05-27,6399.52,Withdrawal,f17903c8-f7fa-46f6-a0d9-98e37eeb02a8,Port Martinstad
8211,128,2024-11-03,981.26,Withdrawal,c9681a33-9fdd-41e3-a699-36306ffc1eb9,Dannyside
8212,148,2025-01-22,2252.23,Withdrawal,fac07207-0cbd-4c0c-92bb-f8e8433ebd39,Tammybury
8213,111,2024-02-17,540.83,Withdrawal,6677757a-8150-403e-b067-526b376a31d5,East Josephchester
8214,12,2025-03-25,3856.17,Deposit,12acea4a-b3dc-4028-973a-b3523eaa14ab,East Debrashire
8215,91,2024-04-28,8576.86,Withdrawal,b7850541-ccbd-48cd-b0df-37f886cc202a,New Jamesshire
8216,68,2024-02-12,6628.78,Deposit,472cf26c-47dd-495a-861f-f8608e4590df,Port Kathybury
8217,93,2023-08-28,2671.96,Withdrawal,034af70d-bd21-4b45-843d-1fbce37af7c6,South Albertside
8218,53,2024-06-06,8117.24,Withdrawal,e9863e6b-8bfa-4811-b526-dc2aeb5e0b59,Ayersland
8219,111,2023-02-16,4571.33,Deposit,6b8d4578-cc7a-4d60-b6f9-44b24332e77b,Armstrongville
8220,65,2024-08-13,3212.43,Withdrawal,e6e4ae82-945f-495e-b14d-d610a371d381,West Ashley
8221,13,2024-11-19,1143.02,Withdrawal,524618c9-4f74-4ae9-b0e0-469168666a0a,West Guy
8222,54,2024-12-21,748.1,Withdrawal,3e490e6b-4627-4e2b-bb2e-95d150f0d3bd,South David
8223,140,2023-03-11,6985.45,Withdrawal,f509afb9-9bb4-44a3-a4a6-d3c54d965d0a,Jamesport
8224,63,2023-09-21,7606.62,Deposit,980e1dbd-59a9-4f38-9b54-280258bb11a5,Gibsonberg
8225,34,2023-07-23,4711.12,Deposit,feddf85a-d7b5-4160-83a8-45d300a2d235,Wellsmouth
8226,29,2023-10-03,388.34,Withdrawal,b69f4974-c4f7-4565-a5cb-651ed0571f26,Dillonchester
8227,52,2023-05-31,4426.02,Withdrawal,f6d18b32-36fb-4406-839c-91a95213a043,Hickshaven
8228,121,2024-06-27,1860.71,Deposit,03c139fc-9aea-40e5-9358-95736d401678,East Russell
8229,55,2023-07-28,8474.44,Withdrawal,9a07b7a4-4818-4a0d-b626-b73f01e474de,Port Michael
8230,52,2023-03-12,6966.91,Withdrawal,075da61f-c1b6-4ab3-a01b-68f7292d0923,Pollardmouth
8231,148,2022-05-21,9171.81,Withdrawal,e789d3ed-38eb-4da0-8299-c555cbf0f2f3,Port Brian
8232,65,2024-06-07,9046.1,Deposit,fa5b134e-da3d-448d-82da-74cd040d1f2f,West Reneeland
8233,1,2022-03-14,3844.68,Deposit,041a077c-7d1c-4576-9a7f-a90409dea922,Gonzalesmouth
8234,78,2022-07-03,2579.32,Withdrawal,1c05f1d6-291e-4819-b1e7-729df1b4f88a,Millsfort
8235,129,2024-05-14,5323.21,Withdrawal,adf0dd0b-1ccc-4ae8-95c7-5ab2585a372f,Johnsonmouth
8236,149,2024-05-18,9928.5,Deposit,00ea1fdd-4be7-4a1b-af4d-3d6d7a49ef13,Port Joshuaburgh
8237,89,2024-06-05,6080.6,Deposit,3d37c072-8d17-4cb7-aa5f-d6a26b11dd5e,Carlosburgh
8238,139,2024-08-26,6386.04,Deposit,4a95ddc6-5400-470c-a2fa-ab5110e26502,Ryanside
8239,44,2025-02-20,8275.49,Withdrawal,65423705-9d3e-4221-8416-3c8ebd61e668,East Peter
8240,24,2023-11-18,5344.42,Deposit,39dfc631-4816-419e-b328-6b724ac7da8a,Port Victoria
8241,132,2025-04-04,1177.68,Withdrawal,a7751f9d-7da1-451a-ab3a-5d907a983d8c,Blackton
8242,85,2022-04-30,4510.78,Withdrawal,9d40fc60-6304-4da8-8858-0c783cee0c7f,Matthewshire
8243,78,2023-01-29,1516.47,Withdrawal,6422d627-29ee-42e3-8783-fe4ea953877d,Murrayshire
8244,128,2022-11-28,9461.72,Withdrawal,3e714e1d-63ee-4fbe-89b9-2b0a8ac12c6b,Lake Christopher
8245,76,2023-04-26,9029.56,Deposit,ca9db51b-02d6-434a-87b2-480131240ede,Jasonfort
8246,113,2024-06-24,4645.04,Withdrawal,f3d32e21-3791-4a3b-9815-beba9c538eae,Rebeccabury
8247,26,2023-03-21,5218.85,Withdrawal,c6c1d996-08a6-40da-931e-6512db06ae82,Dustinstad
8248,103,2025-01-27,7237.65,Withdrawal,0fc95220-ce77-411e-80c0-5e846a12dcef,East Julieburgh
8249,139,2024-02-17,2520.37,Deposit,4e9b150b-0efa-493b-8993-362aadb5d7f4,Rodneyfurt
8250,104,2024-02-08,7062.91,Deposit,e156a687-9679-445c-a312-cb480cdb30a1,Kennethton
8251,61,2024-10-22,9907.9,Withdrawal,a46bd773-2dd6-4ee6-b33e-1ee9d33dd78a,New Melissaview
8252,84,2022-01-02,1818.74,Withdrawal,c7c66ee8-e780-446c-ab1b-02b8241e6ca5,North Marissa
8253,49,2023-12-30,140.38,Withdrawal,4a724f80-bc54-4de6-a326-af675c3fe142,New Kimberlychester
8254,78,2023-02-01,8197.36,Deposit,ff42f746-764e-4e12-b440-eb6e6070b635,Sharpmouth
8255,9,2024-07-15,4123.72,Deposit,ee2e293b-c198-427e-a0fc-0975bc4cceb9,Pamelaburgh
8256,16,2023-10-27,4604.4,Withdrawal,100040e5-573a-4b3d-a8b1-587b7c33a82d,Douglaston
8257,23,2023-01-15,7979.69,Deposit,6d1bf2b9-b315-4ae4-aad6-57177fd7bb01,North Stephenstad
8258,97,2025-04-16,9253.84,Withdrawal,411018a3-e906-465e-afc2-5acdd5507da3,Stouthaven
8259,35,2023-06-01,7891.81,Deposit,22da19d3-b9bb-4810-8468-281f3d4e8a83,North Meganberg
8260,138,2024-03-09,3899.68,Deposit,d378d7ad-f0f7-406d-868e-7e4687305526,Smithview
8261,45,2022-07-02,851.53,Withdrawal,03b7eae7-3595-462b-8180-fab1b26b47c4,East Misty
8262,42,2024-09-26,5914.45,Deposit,9001826b-7827-4fdc-ba64-f0f766b6c43a,New Mason
8263,25,2024-09-22,6302.99,Withdrawal,371a5eeb-7b8f-4a94-99e0-155c16ebd6a8,East Stephanieport
8264,34,2023-01-03,6738.39,Withdrawal,5c09b1be-21af-4535-a4b1-d408a9e1ea1b,East Carlos
8265,36,2025-02-13,7383.63,Withdrawal,3eaa0ddf-98c7-41ec-b1e5-69e04331e7a2,New Jack
8266,38,2025-04-19,7856.05,Deposit,c37ad5e5-b8ad-4ff2-9d96-ccf4e1fcad64,West Michaelstad
8267,141,2022-12-25,4777.12,Withdrawal,59e7c253-8297-4b6b-a75a-5b40193d7c47,Lake Rachelville
8268,33,2024-12-06,5749.74,Deposit,90267d33-52c0-4537-8959-50f768c96c38,North Moniquetown
8269,20,2023-01-14,3683.48,Deposit,79297965-5d96-4521-8c7d-60353f76d93b,Richardland
8270,15,2023-06-30,5610.34,Withdrawal,2ea875e5-351b-44c5-a9e7-f70456ee577e,Port Emily
8271,101,2022-10-19,5008.15,Deposit,5f4980c9-1337-4a83-9a92-15af99e71437,Perezberg
8272,55,2023-10-28,9091.35,Deposit,db62cbcd-a660-4efd-8812-007333b49552,Taylortown
8273,139,2025-03-18,6893.45,Withdrawal,4c18ec00-d931-4052-914f-edb644a18dd9,West Wendyhaven
8274,54,2025-04-04,2761.21,Deposit,15899d90-edf3-4c02-a445-81e893510abb,West Amandaton
8275,89,2023-02-04,282.22,Withdrawal,6210b503-2ed7-4f9e-94e6-41164ac4f141,East Alicia
8276,69,2022-01-07,8032.34,Withdrawal,a0a20069-ffbe-456c-bd92-5d222460d86c,Michaelside
8277,65,2024-09-29,4286.35,Deposit,63fd4224-d79d-4eba-98c9-2dbebeb243d9,North Ashleymouth
8278,12,2022-11-21,4119.08,Withdrawal,fa548082-72b5-4e4a-8670-e0b0cf05a248,North Ericfort
8279,96,2025-01-15,9322.37,Withdrawal,f98c4746-4fa8-4cb1-af6a-dfa21f340f7b,East Jennifer
8280,59,2024-07-09,7176.15,Withdrawal,826e5621-e7bb-43ba-bd97-e8d554619cf2,Jessicashire
8281,146,2022-04-05,3512.86,Withdrawal,5153e4d1-2ec4-4b2a-82df-7b6a3c689a34,South Staceymouth
8282,129,2024-09-03,1780.37,Deposit,2ee9d6e1-f7e1-4ac4-8952-1f506c563168,West Jessicaside
8283,101,2022-02-04,1655.52,Withdrawal,cc03f216-913f-4816-92b3-49624843e9dc,Leeborough
8284,13,2024-05-08,7675.0,Withdrawal,f418c3a0-999f-42b8-a9ce-0f05dff549ab,Connormouth
8285,83,2022-10-15,8995.71,Deposit,d2d1d048-50a1-4837-bb7d-f2d86179b78a,Lake Juliachester
8286,39,2022-03-10,297.58,Withdrawal,f87183a6-9fd5-4911-a3eb-9c06ec286a8d,Jensenstad
8287,25,2024-09-30,2119.66,Withdrawal,fdbfa96c-a4ff-431f-a7a6-36135334deb0,Mendezstad
8288,27,2022-03-04,6719.54,Deposit,5b79fe88-ec36-4292-8f34-bd2b2931496f,Larsonton
8289,56,2023-11-08,6112.34,Withdrawal,914db4da-72f7-4909-8a31-7d40e13d687d,East Kristinhaven
8290,66,2022-05-20,6988.32,Deposit,e6d04f05-5f97-4e35-ac4c-04493f7c0bcc,East Richardtown
8291,111,2024-11-04,3399.38,Deposit,d6efbb18-8ce4-4ba8-a139-668cbb7bd3b9,Lake Lisatown
8292,92,2023-06-03,2326.79,Withdrawal,cba4737b-019b-4b0c-80ff-b36210dae63e,Michellestad
8293,98,2022-06-22,7714.54,Deposit,8b739f86-a42f-48df-8c04-de8bbece3207,Lake Jacquelinefort
8294,3,2024-03-31,8742.53,Deposit,2b83ef9a-9bc9-4af6-8c2c-4c9ae0f87475,Williamsmouth
8295,104,2025-03-02,2121.24,Deposit,3668faff-ae69-41dc-9b33-50650b4fa1df,East Melissachester
8296,113,2024-10-26,5836.6,Withdrawal,059d50e3-80d5-4948-9675-3b0e5a17cb20,North Brianside
8297,145,2024-02-12,4805.09,Deposit,494f3375-f038-4e6e-9908-f1335f09f2a5,Chandlershire
8298,54,2023-12-02,5959.09,Deposit,f9ecf5fa-f7fc-435b-9894-ac996fa31cb0,Lake Michellestad
8299,100,2023-11-16,6108.5,Withdrawal,c75c7be0-34d3-40ba-b667-28bea70e3c5f,Bowmanland
8300,61,2024-10-03,9862.28,Withdrawal,c9dc7b9f-fadc-42a3-a159-e3638706c8e8,New Brandonhaven
8301,106,2024-06-25,1902.83,Withdrawal,4842ee9e-ca01-47b8-acc6-0778edaab2c3,Rachaelstad
8302,48,2024-12-17,3450.42,Withdrawal,73a1347e-0130-4655-bdbd-342788b5f20f,East Alvinborough
8303,122,2024-03-18,1263.18,Deposit,ba2754e8-a675-4b14-bad5-b4a807110a98,Diazshire
8304,134,2024-04-05,8436.39,Withdrawal,e6c6b760-bea6-4eba-a42d-f4f7a02f7bb8,Kathleenview
8305,39,2024-05-17,1252.44,Deposit,2fe671a2-bd72-4987-b5dc-4bc1ca9162cf,New Tonyfort
8306,74,2024-04-28,1758.39,Withdrawal,18d9343e-4620-4232-9eee-10f404c889b3,Pricestad
8307,39,2024-12-10,6667.31,Deposit,a9f31590-0bd8-457b-be69-0d9cc037f386,Billyfurt
8308,146,2023-11-17,1757.57,Deposit,ecf9b222-921a-489d-b14a-61b390401ef1,Bellhaven
8309,150,2024-12-27,6414.87,Deposit,76257506-52ce-4eb6-a7ea-07d74dc4c176,Griffinfort
8310,41,2024-04-22,6822.75,Deposit,876f379c-960f-4286-b62d-e92da7d2e15f,Jamesmouth
8311,5,2024-09-08,188.2,Deposit,d09c5aea-efe9-40c0-a220-f000fa927fb1,Lewisside
8312,135,2024-01-15,5887.65,Deposit,7a93ff69-0f0f-43ec-b635-37e2432479d0,New Jenniferborough
8313,96,2022-03-30,5863.75,Deposit,2ba8f289-ebde-44d5-afcf-b4043b5df9a0,Kennedybury
8314,124,2022-09-16,4700.77,Deposit,268ee09d-7cbb-425a-a9d5-eaac4c052a53,South Alexanderview
8315,46,2024-10-15,4661.64,Withdrawal,15d2fd60-fa3d-4102-ba7e-b673cda555e8,Rodgersfort
8316,91,2022-05-02,9094.0,Deposit,8dc04d0d-ef82-4375-a927-e5c2649a0176,West Hannahshire
8317,5,2023-03-09,2615.05,Deposit,c740b200-d62d-4327-91cd-81fc2425fe7b,New Robinport
8318,50,2023-12-15,448.47,Withdrawal,4f82e11c-7e34-4e10-93e0-d6cc7e77b7fd,West Pamela
8319,8,2022-12-06,8650.85,Withdrawal,3b2db2d5-c0f1-411c-8af3-b311e6a3258a,South Eric
8320,89,2025-03-16,5290.05,Deposit,4fc34af8-5883-4814-ae8b-ca155973fe01,Moralesberg
8321,44,2025-04-11,2209.85,Withdrawal,d6fb861d-d4f6-4d9d-86fd-db26fea5ba65,Perezshire
8322,11,2024-05-26,3746.21,Deposit,47a8ab47-3f68-4e76-8577-1b79221ffcd2,Mullenville
8323,145,2023-05-14,2679.33,Deposit,52804363-165e-4964-ba46-17ab9982a219,North Meghan
8324,114,2024-05-22,1102.33,Withdrawal,92b08aa7-eb16-45c9-a36d-f586ecad41c2,Wheelertown
8325,128,2024-05-08,7552.48,Withdrawal,be58046c-e463-4c20-a90b-8a0ef21bd345,Lisamouth
8326,6,2023-03-27,87.59,Withdrawal,60b1ea76-28bb-43c7-a51d-c98edf88e3ea,East Ian
8327,96,2022-02-28,4598.13,Deposit,ead7bcb1-a285-46f5-903a-84ea1d291867,South Tylerhaven
8328,109,2024-05-29,1848.02,Withdrawal,7eb612a5-5411-46d0-ad1f-738a04e538d4,South Yolanda
8329,96,2022-08-01,1278.54,Withdrawal,3704489e-35a8-4cc1-8eeb-4122ffacc848,New Ericview
8330,102,2023-05-12,755.37,Deposit,2580ac32-1595-4e86-a901-aaf333aa9d51,Chaseside
8331,119,2023-06-29,9136.4,Withdrawal,f5b3e961-5d9c-42b7-9c97-d05477bcd8bc,Lake Sherry
8332,18,2024-09-16,2119.56,Deposit,ea8562ed-7e22-40d2-adba-732eb6824416,Potterport
8333,14,2023-12-07,9100.09,Withdrawal,cb3bcd66-1da8-4421-96f7-f6b14dd7e50e,Jordanmouth
8334,80,2024-04-19,2834.6,Withdrawal,f49d5950-9890-4051-9df7-a200d9717a1d,Garystad
8335,128,2024-06-24,7624.66,Deposit,6649be2a-cde7-4388-a102-3bc11dfac4e8,Gonzalezstad
8336,19,2023-12-10,8115.66,Withdrawal,686ad442-cdcc-43e7-802d-e6816ee8c802,North Rachaelview
8337,23,2024-03-18,6560.83,Deposit,502281ba-652c-4f48-9972-b1c7d1e1601d,North Deannaburgh
8338,54,2023-05-31,7968.32,Withdrawal,7b1e13d2-4e18-4824-9417-559093b1e174,West Christine
8339,52,2023-07-05,246.48,Deposit,6303f20b-2f5e-48fe-8a55-dbacfd051e83,Caseyborough
8340,123,2022-04-05,6801.39,Deposit,af346dea-98a0-4fd9-9d0c-e110e240f6ae,East Reginaldfort
8341,54,2022-01-29,7045.09,Withdrawal,476f45ac-36a6-4b3c-82a5-7462db102c2d,Christopherborough
8342,113,2024-12-06,434.36,Deposit,6b1cb7aa-38eb-4695-b87a-420ff3f2ede8,Lake Rickymouth
8343,101,2022-04-22,2923.22,Deposit,d5a5a928-3f38-461e-87f3-dda44e14d29e,Danielstad
8344,65,2022-12-23,5781.21,Withdrawal,95c9cfcd-50d1-4710-86d3-c877a8d47faf,Jamesland
8345,146,2023-05-13,9354.62,Deposit,e741a0a8-388d-4506-a49f-f66dd1f8aebb,Lake Brandonfort
8346,41,2024-12-23,405.73,Deposit,d5758aa5-79fe-4947-8843-24490b357328,Andersonborough
8347,135,2022-07-11,5081.16,Withdrawal,224c44fd-5066-4f02-a86b-495629a75a1f,Greenfort
8348,14,2022-03-12,749.91,Deposit,09190522-0fcf-48e6-b252-746e8bc8e8c2,East Howard
8349,59,2025-03-22,8393.61,Withdrawal,66aeed82-a93a-4ef1-a2f3-e2fce33f7da3,Debrashire
8350,126,2025-03-17,4476.33,Withdrawal,6f37dece-431d-46e4-a0bb-00d6ce1d8f7c,Sabrinashire
8351,49,2023-11-30,9397.69,Withdrawal,0122fd6a-6da8-4875-b4ee-67232264f2fc,Johnshire
8352,77,2024-04-24,4967.56,Deposit,f3bd322b-dd0e-45fd-b634-a17d5a417b8e,Port Tylerton
8353,18,2023-11-09,3178.1,Withdrawal,edd9f8b3-cd25-4ec8-a676-c304e7689b09,West Roberttown
8354,69,2022-01-19,1475.21,Withdrawal,310ed315-63f3-4fb7-947a-25182d1b2c1d,Port Teresa
8355,95,2024-09-30,5118.89,Withdrawal,8901c036-54c0-473d-8b68-79daf763634d,South Diana
8356,25,2024-01-04,6523.45,Deposit,56c1adec-f438-4de7-90d6-db36be850811,Lake Heatherfurt
8357,109,2024-01-16,6725.45,Deposit,55639c04-d8e8-45da-993a-67fe6aded0c5,South Steven
8358,39,2022-01-26,2266.86,Withdrawal,48efd7e0-af1a-4992-9589-889194de58a1,Craigburgh
8359,12,2022-12-02,1848.35,Withdrawal,3d22e897-0286-4672-b3de-296c42aa84af,Andrewstown
8360,60,2023-04-13,1000.78,Deposit,89489727-44bc-4cdf-ad4a-d75bb69b86d4,Lake Taylor
8361,34,2022-02-27,1342.21,Deposit,64c928c8-485d-4018-87dd-eeab0005d8d1,Port Carmen
8362,44,2025-04-01,690.38,Deposit,4593c0d2-1cf4-4b5d-a80e-d52f694a8fc9,Nathanburgh
8363,149,2023-03-06,931.98,Deposit,d0f36d6a-f13e-456e-9ece-3539f7333987,West Laura
8364,87,2023-10-02,8328.59,Withdrawal,1e05f8ec-3813-4e89-997e-3ba29f788820,Port Charlesfort
8365,88,2023-10-09,2760.69,Deposit,febcc380-0e2a-48fd-8414-3c162804e982,Ashleyport
8366,142,2024-07-29,3155.49,Deposit,64edbfc1-eed2-4227-bc6e-b24498c758b7,East Veronica
8367,123,2023-06-07,7506.17,Deposit,ebe5e051-5283-4be2-9014-1ae0dfbffad3,Laurahaven
8368,31,2024-02-06,6079.22,Withdrawal,49405794-ffe1-4f64-bf9e-d92ee7f0ba74,West Nicholasfort
8369,13,2023-02-09,1596.06,Withdrawal,3ba8bc47-2613-4e65-b87c-ac616cbfc63a,Traciview
8370,24,2024-05-21,4907.87,Deposit,871107a5-d3e4-4c9a-aa9e-6f81abe66ed6,Andersonland
8371,57,2023-03-30,7290.25,Deposit,ecd719d8-3578-40e7-93c1-6826ba4308c8,East Arielport
8372,39,2024-06-10,5451.1,Deposit,a2c7c782-8cce-46f6-8eeb-d2d343c90a26,South Karen
8373,75,2024-06-15,6330.61,Deposit,d7f0999f-7af9-499a-9fbf-6c96879a1187,North Carlafurt
8374,17,2023-02-05,9076.74,Deposit,01f7625f-c899-4830-b6e2-c9ef9a0a0b33,Port Kendra
8375,52,2024-11-17,6455.27,Deposit,a49b6d8b-371e-471a-b4fc-d59df7ff5389,Meganport
8376,36,2023-11-02,2000.89,Deposit,3d04bd8d-5498-4634-8247-1962c8a3f4e0,Nicholasberg
8377,114,2023-02-22,8170.19,Deposit,8d16c1fc-b11c-4280-89e0-12c926ad032a,Hughestown
8378,113,2024-10-08,7812.55,Deposit,fe5b6ea7-7362-4cd0-a5eb-8515135baceb,Tonyside
8379,109,2024-05-31,2330.39,Withdrawal,a85d065c-57e3-4478-8058-cfe650e6232b,Davidberg
8380,93,2023-03-16,5642.78,Withdrawal,e4e7af07-d811-4767-88e2-cac90b34153a,West Ericmouth
8381,114,2023-02-02,4141.61,Withdrawal,c92abe7b-9484-48ac-808b-62285afd6092,Robertsland
8382,37,2023-03-28,4374.68,Withdrawal,adee6536-4835-4547-b8d8-0e0aa2fb39cf,West Michaelchester
8383,86,2022-10-27,8454.27,Deposit,7cb69093-3ee5-4793-81d5-66de6b070521,East Leslie
8384,6,2025-04-03,4418.5,Withdrawal,ea99c975-339d-48d5-8927-965e731b059b,Moranbury
8385,118,2022-08-30,7973.23,Deposit,78436a22-5296-4efd-a6cb-21a081807273,Alexandriastad
8386,110,2025-02-16,8074.06,Deposit,4cc28846-04e0-4fc6-b038-fd1a25241e1d,West Cathy
8387,124,2024-04-27,2688.96,Withdrawal,01c292c5-ee61-4657-befb-a4c5c207cfc7,East Joseph
8388,123,2022-11-24,8531.4,Withdrawal,1542054b-8e99-4f93-876d-d4809c6483f9,Ericmouth
8389,135,2023-12-01,1535.48,Withdrawal,75b84337-c78b-4fd0-b589-1632fe79f54c,Lukeborough
8390,91,2023-06-21,4036.71,Withdrawal,a5b1b821-a269-40d8-a537-caac89cc6f6b,East Raymond
8391,26,2024-05-28,4061.52,Deposit,ee524810-0070-42cd-9454-ab003ba8fd3b,New Jennifer
8392,59,2023-12-16,2098.66,Deposit,825d45f9-0bc3-4084-9480-7b683019127b,Traceystad
8393,16,2022-08-19,5723.84,Withdrawal,bd9e63eb-1852-4085-bae3-465dd4c0a963,East Allisonland
8394,14,2024-10-13,8636.29,Withdrawal,59eda899-afa4-4653-8547-dc28922a527c,Margaretstad
8395,106,2023-04-28,5445.35,Deposit,d61d1cb5-81b3-479f-82fe-f25550941787,Greentown
8396,126,2023-11-07,9959.54,Deposit,d7eb893a-d822-4274-83fb-0d0b1751079d,West Roberto
8397,106,2023-10-06,3589.95,Deposit,81888236-a877-4a8d-b803-c869034a4beb,Port Christianburgh
8398,4,2024-10-12,8858.87,Withdrawal,3252930a-286f-4c53-a818-39835b83c33a,Lake Heatherland
8399,48,2022-12-03,363.84,Deposit,33912816-a0c4-4dbb-a86a-4c251d817a80,South Juliestad
8400,48,2022-03-10,846.24,Deposit,f1a3be96-c185-498b-8f88-494f81ba99fd,Sherrichester
8401,77,2023-04-05,6296.32,Withdrawal,7fdbd942-da45-42e7-b7f7-9baf8bb5fa07,Jeffmouth
8402,85,2023-05-01,9098.91,Withdrawal,fc665f6b-dede-4cb0-8449-4492ca0fbf7c,Hardyville
8403,20,2024-02-01,8364.86,Withdrawal,1a4a8e48-3c9e-4828-b069-659e1b229a50,Aprilmouth
8404,20,2023-06-08,7843.28,Deposit,a3eed1d7-1d51-4c1c-8364-9fc0f37a1c89,East Ashley
8405,88,2024-07-23,1039.85,Deposit,216703b0-e417-47f2-becf-9a975f9ed408,South Dianebury
8406,10,2024-07-19,6757.27,Withdrawal,08612ed1-3357-4eb5-9a98-b7dd9b17975d,Lake Anne
8407,16,2025-01-27,9194.26,Deposit,ee0d1a7f-ec30-4062-b496-648ab1a6703b,Biancahaven
8408,99,2024-12-21,8817.13,Deposit,0ce60a46-78cf-44fb-9439-95c991f767b0,Johnsonport
8409,68,2024-12-15,2076.24,Withdrawal,99180d13-8386-4021-8850-06da60d2bdb8,Smithfurt
8410,142,2023-09-02,2451.79,Deposit,c1f0182e-f84d-44bb-8d33-dd1f092e8f46,Jameston
8411,88,2025-02-01,1723.15,Withdrawal,78ad8a3e-6f4a-4e28-8d08-a307933ec991,New Markmouth
8412,90,2022-09-13,6271.32,Withdrawal,692dff60-a811-4845-b8ee-df92d9088a33,Olsonhaven
8413,53,2023-02-10,5023.31,Withdrawal,7e06fa82-cdfc-4af8-9bd3-597893c70dcf,Timothyland
8414,103,2024-11-10,9343.04,Deposit,4218377b-1c5f-43b3-bf30-a766ffd179cd,Port Christinefort
8415,54,2023-08-15,5475.17,Withdrawal,49e331c6-5027-49ca-954c-7c64486d21a7,South Kathleen
8416,132,2024-03-16,134.53,Deposit,d61e7e5e-2554-4e91-b61a-04974aba3ff4,Matthewshaven
8417,70,2023-02-06,1101.64,Deposit,ecb348aa-4fa3-44e5-9dc1-a634a9630269,East Jamestown
8418,57,2025-03-21,6638.32,Deposit,7b4b5be9-a7c1-4db3-8a7b-ac0de67991c5,West Charleschester
8419,130,2025-01-20,1236.37,Withdrawal,88c9edbe-e427-4171-9333-dc96b2752203,South Deborah
8420,140,2024-10-14,2291.54,Deposit,a1bc384d-a75b-4599-a0bc-39bc584f0c98,West Kristenstad
8421,23,2022-03-30,1223.95,Deposit,95dbc400-0b44-4f18-bbac-71f79a18bd2d,South Laurenland
8422,97,2023-06-13,9756.01,Withdrawal,3d61e532-6875-4244-b387-981ca71facb0,West Larry
8423,130,2023-12-06,5344.71,Withdrawal,30639665-90a0-41de-8b57-0aae5d645d7c,Charlesstad
8424,7,2024-03-05,1863.87,Deposit,5edf8d48-fddd-4d38-85c0-838b762107f8,West Stephaniechester
8425,114,2022-10-29,5488.09,Deposit,d5849bbc-bf4e-4d70-ba7a-b2b3c585a05d,North Lisa
8426,116,2022-05-10,1367.48,Deposit,e197b846-2c65-41d3-8695-68abb7260dc7,Port Sallyside
8427,49,2024-12-15,9296.01,Deposit,0a4aaa89-07f9-4a63-bf1e-48c21d9c37f7,West Omarville
8428,41,2022-05-31,1551.8,Deposit,5c5917d4-8104-4345-b704-37b680ecaee9,Melindaville
8429,140,2023-02-09,5547.79,Deposit,27c0e26c-b899-42e6-a959-a10f26726e52,Joshuachester
8430,17,2025-03-08,2353.67,Withdrawal,5eb64410-a121-4e89-a135-e6058164407e,Michaelshire
8431,97,2022-02-01,6322.97,Withdrawal,96a557e0-ba2b-4a5e-af31-da1b50de2e26,Helenbury
8432,15,2024-03-16,1519.09,Deposit,2fa16395-b190-49de-a91d-5133846da3b5,North Ryan
8433,67,2022-11-21,6702.0,Deposit,69dfe8d4-95cf-4944-8f00-fc90507b6128,Shahburgh
8434,62,2023-09-09,2114.26,Deposit,04079d96-9ad8-46ef-9618-e44b2b87df67,East Michaelview
8435,43,2022-03-21,6456.45,Withdrawal,3653e338-3637-4d8e-ac42-39a0cba925d4,Gregoryfort
8436,75,2023-01-28,7408.61,Withdrawal,43d9a60c-d5e9-4057-8205-caf6d3067211,Yoderville
8437,69,2024-07-12,3407.59,Deposit,c491184c-b639-4db0-aebc-7c7cd1755cb6,East William
8438,93,2022-07-05,2371.38,Withdrawal,12aab569-94fd-42f1-9ba4-79144eb97dc7,Port Stephen
